id,pickup_time,dropoff_time,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance,car_id,customer_id,revenue
78369,2022-02-07 02:02:59,2022-02-10 02:02:59,40.42763172427888,-3.7055287041839087,40.42071010026408,-3.713715365730256,1.0356624861388224,259481,8438439.0,468.0
62347,2022-02-07 15:37:14,2022-02-10 15:37:14,41.38288561804843,2.1769173780111717,41.38022761583266,2.1689999576269163,0.7236736167982377,740658,5492452.0,175.5
508871,2022-02-15 23:41:48,2022-02-17 23:41:48,38.71642964420997,-9.136503551444433,38.733150626241496,-9.141244159101028,1.9042261404332774,683264,9140885.0,143.0
223634,2022-02-21 22:11:59,2022-02-24 22:11:59,45.45469111023864,9.204795256422482,45.46067104658101,9.201382223287862,0.7162454346935887,675551,6152534.0,585.0
392668,2022-02-11 12:28:53,2022-02-12 12:28:53,45.7621756455124,4.8388747281544235,45.75994597186319,4.834035201598854,0.44990528190164525,804740,3827464.0,234.0
465567,2022-02-25 00:18:09,2022-02-26 00:18:09,45.766292757624555,4.844478361824958,45.7615968468859,4.844813433447956,0.5228079592404082,636630,3064070.0,58.5
822420,2022-02-16 06:03:19,2022-02-18 06:03:19,48.86521571268204,2.340308180486802,48.84067364531056,2.336090202729756,2.7463479710144463,131889,2494412.0,455.0
239323,2022-02-01 15:32:32,2022-02-02 15:32:32,40.40652880456911,-3.712720473802079,40.41580841263427,-3.7007404400400166,1.4468903425102135,86805,2988334.0,325.0
445890,2022-02-14 12:57:59,2022-02-16 12:57:59,41.38086901827045,2.1815344840746844,41.37951675217784,2.164427930472905,1.4351662853510976,998357,3413510.0,208.0
58870,2022-02-09 10:38:56,2022-02-11 10:38:56,40.40558204191776,-3.6986980148772277,40.41278451223063,-3.6941275829578966,0.8894660349438125,109617,1909777.0,221.0
921868,2022-02-21 11:20:29,2022-02-23 11:20:29,40.41355014223756,-3.7075373901216118,40.42442905616614,-3.718193383731723,1.5090015429936687,876463,2868260.0,416.0
557682,2022-02-19 23:13:18,2022-02-21 23:13:18,45.45797896387721,9.187743905761645,45.455325908077725,9.183746278292121,0.4292448662013365,117098,5135647.0,130.0
906506,2022-02-14 09:58:57,2022-02-17 09:58:57,43.59153686405952,1.4518318083321913,43.598268862055875,1.4456678153470066,0.8981948490176321,287431,3064070.0,507.0
166948,2022-02-15 07:18:14,2022-02-18 07:18:14,40.40677199548238,-3.715777486932901,40.41897409824142,-3.708407276687608,1.4934171466853876,836603,4523953.0,273.0
828033,2022-02-12 15:39:42,2022-02-15 15:39:42,45.76508097505767,4.834033990818709,45.77146703640656,4.831453841280676,0.7377606209151395,491064,3169978.0,234.0
505735,2022-02-11 19:31:44,2022-02-14 19:31:44,48.845442377912015,2.353958803672247,48.847596704272064,2.3438437764181637,0.7779660919058,975587,4729273.0,780.0
242788,2022-02-07 01:49:50,2022-02-10 01:49:50,38.71696357750504,-9.141536768484276,38.72155219427691,-9.130269924285663,1.102627618320061,219186,8110228.0,214.5
462008,2022-02-03 08:36:52,2022-02-06 08:36:52,45.764327963681495,4.846681232199078,45.74948498965395,4.831417014805895,2.031353277493265,538694,5423766.0,156.0
303946,2022-02-22 03:40:38,2022-02-24 03:40:38,38.72764762111413,-9.138145588795005,38.714401032800374,-9.148927176278772,1.7448413549251809,622656,6893094.0,208.0
333968,2022-02-16 08:18:56,2022-02-18 08:18:56,41.39145222018185,2.1671860258936695,41.37779140428069,2.1706783700133903,1.5467037776782024,106705,4264567.0,169.0
43794,2022-02-12 16:59:25,2022-02-13 16:59:25,53.35927260627016,-6.2506792076230795,53.34529464186382,-6.2647038184754305,1.811694008951233,441117,8465625.0,227.5
804165,2022-02-27 15:12:57,2022-02-28 15:12:57,41.39047670743774,2.1766983495005836,41.373465280028675,2.172996086163751,1.9166382596643339,976794,6614760.0,104.0
577158,2022-02-19 19:54:32,2022-02-20 19:54:32,45.75563211326705,4.826287459289325,45.75417655884309,4.839244662027328,1.018216575179999,705121,9177755.0,182.0
962417,2022-02-12 16:19:43,2022-02-13 16:19:43,40.418063032399864,-3.702945087237142,40.43191812635931,-3.7061701657613626,1.5646164924141648,732191,6570641.0,208.0
295238,2022-02-12 19:19:51,2022-02-15 19:19:51,48.85041642104687,2.3461724078311965,48.86618213199517,2.3409081886622167,1.7948705786592913,284244,3609868.0,585.0
468472,2022-02-27 18:56:59,2022-03-02 18:56:59,53.360499518930546,-6.248168890900109,53.36006842538061,-6.255887929532356,0.5144660891720665,262664,1202232.0,780.0
557507,2022-02-06 17:54:32,2022-02-07 17:54:32,45.46418283086069,9.186814107446068,45.46778892212961,9.1967315946548,0.8711771100505654,674948,8669746.0,227.5
996016,2022-02-25 10:11:30,2022-02-28 10:11:30,45.76270671664609,4.842210645703881,45.77163452980247,4.832981597078374,1.2239181917974695,69871,2749018.0,682.5
385118,2022-02-22 02:30:38,2022-02-25 02:30:38,45.75895249919687,4.82681572429546,45.757125514014746,4.836769371044472,0.7984754211524973,926457,9999377.0,624.0
902419,2022-02-01 03:55:57,2022-02-03 03:55:57,45.477380324053115,9.200872093696018,45.4554296432555,9.190288819053912,2.5765654878335917,838103,1452008.0,364.0
279032,2022-02-11 16:04:04,2022-02-12 16:04:04,43.59390241101664,1.4467112694380537,43.59597995815266,1.4414503427045506,0.4825569524503843,466985,3016035.0,292.5
340136,2022-02-27 04:37:06,2022-03-01 04:37:06,45.46415943277549,9.194957682104544,45.45747944160489,9.192928291755813,0.7594570535104208,152348,3325318.0,520.0
177023,2022-02-23 00:35:53,2022-02-25 00:35:53,45.47081128375499,9.196891169642106,45.47076989712308,9.190421884849911,0.5044827264417141,684404,8465625.0,650.0
944084,2022-02-25 15:21:04,2022-02-27 15:21:04,45.776166630138015,4.824114698054292,45.75384978439101,4.841650395500575,2.829876375181385,466985,1939709.0,585.0
73413,2022-02-10 02:50:49,2022-02-11 02:50:49,43.61943867193668,1.4365166996268806,43.61625275456873,1.4375852674502465,0.3645518859390111,912205,4082134.0,182.0
621207,2022-02-14 16:03:11,2022-02-17 16:03:11,45.455572383528235,9.190691675963434,45.458438059398816,9.183489641875253,0.6458218279117144,591280,7316181.0,468.0
598599,2022-02-25 07:27:45,2022-02-28 07:27:45,45.758945319501294,4.8365825176664154,45.7646649613491,4.842323285116365,0.7764111300287535,648914,2643206.0,585.0
234584,2022-02-25 19:05:17,2022-02-26 19:05:17,45.758721489333325,4.83078125408122,45.76225777600839,4.837559044891044,0.6565669757390918,914240,5309751.0,91.0
700817,2022-02-13 10:57:10,2022-02-15 10:57:10,41.37820826862827,2.161011866543251,41.39086791981895,2.1746237190485505,1.8086485120947127,641263,5262696.0,455.0
686411,2022-02-09 10:18:50,2022-02-10 10:18:50,41.370894390923944,2.1810715106752796,41.37507962398086,2.177558745577026,0.5499933345799483,196539,7255651.0,58.5
182379,2022-02-27 17:48:44,2022-02-28 17:48:44,48.86793487818221,2.343102376435676,48.856465954575405,2.3396668772579443,1.2998128041048163,193218,9278802.0,292.5
666437,2022-02-10 07:05:25,2022-02-11 07:05:25,48.852059919710584,2.3414709093215027,48.865946481275344,2.3461725542905993,1.5819602168140283,804740,4353812.0,234.0
111243,2022-02-23 22:24:42,2022-02-24 22:24:42,45.46676425649985,9.18938279032641,45.4547601498122,9.187413585660842,1.3436022967208103,978029,9649904.0,325.0
34335,2022-02-01 11:47:01,2022-02-02 11:47:01,53.33575147784247,-6.266867217522207,53.355871424244405,-6.2511265551166595,2.46921442317375,170313,7910634.0,78.0
574157,2022-02-10 03:02:29,2022-02-13 03:02:29,40.411499256824264,-3.7035859734009287,40.42455956055898,-3.697218459691033,1.5490565333562716,232774,7659175.0,331.5
401822,2022-02-21 22:40:20,2022-02-23 22:40:20,38.72100855201286,-9.134786158887028,38.710555809502225,-9.149010007617704,1.6952450073479575,869083,8490507.0,117.0
585968,2022-02-23 10:51:02,2022-02-24 10:51:02,48.854903935013475,2.360936363208097,48.858334513363815,2.3572709290781457,0.46628944977938663,434010,8873486.0,195.0
795687,2022-02-01 18:46:38,2022-02-03 18:46:38,41.38474510621433,2.1698966229218644,41.38172767273067,2.179652183930839,0.8803524836607369,858610,1102722.0,455.0
785255,2022-02-10 18:09:57,2022-02-13 18:09:57,48.84337782461321,2.354149610418296,48.85353997585952,2.3399236196498103,1.5363668054407738,110979,3670857.0,507.0
427801,2022-02-10 11:07:11,2022-02-12 11:07:11,45.47640742977253,9.19762558560772,45.452334845320024,9.201819675226684,2.696659130101783,584772,9550662.0,468.0
103791,2022-03-10 09:49:10,2022-03-12 09:49:10,45.46932352562546,9.198584693582445,45.46664584598342,9.178660308133226,1.5820118724284837,426294,9017794.0,585.0
976259,2022-03-01 15:50:24,2022-03-02 15:50:24,45.76430129036414,4.836775517411535,45.7689652217172,4.836945013408006,0.518772130801424,988476,7110656.0,234.0
825249,2022-03-15 12:50:42,2022-03-17 12:50:42,41.394313434969575,2.184749552859908,41.401012859103915,2.159758127201857,2.2136812803650874,502710,8353476.0,455.0
271844,2022-03-25 12:41:12,2022-03-27 12:41:12,43.603003420680395,1.4553340726796369,43.619245544887846,1.4597811741458062,1.8411884240441914,69744,1495028.0,585.0
818344,2022-03-07 06:44:11,2022-03-08 06:44:11,53.36234071134516,-6.26140592443358,53.36024140793345,-6.270754383807328,0.6628064374816561,657980,4333601.0,156.0
633632,2022-03-22 21:06:33,2022-03-23 21:06:33,48.84322564868949,2.3437575364687384,48.859689314225584,2.3377422476105956,1.8828396362630608,975587,1495028.0,260.0
836740,2022-03-21 05:04:13,2022-03-22 05:04:13,38.72754861207117,-9.137371169220817,38.722320720875985,-9.146435792045388,0.9778945441953205,466985,4062305.0,292.5
462288,2022-03-21 15:33:15,2022-03-24 15:33:15,38.711984181986296,-9.138848864942151,38.71635119022433,-9.136072358291866,0.5420593241941601,286708,9230881.0,214.5
820812,2022-03-01 14:20:25,2022-03-03 14:20:25,48.848102814325564,2.359229273710334,48.855339166535316,2.3501192902545998,1.0448675790309963,997826,5135371.0,104.0
812477,2022-03-20 21:50:15,2022-03-22 21:50:15,43.6199931964933,1.4377788536078715,43.59376037523092,1.4454152284506676,2.981051470610956,54678,5135371.0,169.0
102290,2022-03-27 03:00:40,2022-03-29 03:00:40,45.46371415635979,9.183223416196896,45.45978919491747,9.19760372583874,1.2034532004484388,829196,6730808.0,195.0
88066,2022-03-23 09:54:42,2022-03-25 09:54:42,43.59638344317045,1.448404619927829,43.60140519536981,1.4342984001757437,1.2657418883170222,110979,8931733.0,338.0
743037,2022-03-29 11:04:50,2022-03-30 11:04:50,45.770777687341955,4.8463013310986085,45.76974053689738,4.847337960020942,0.1405873347605723,27251,2840306.0,84.5
668522,2022-03-01 04:10:34,2022-03-02 04:10:34,41.38859977276315,2.1715157189599,41.3756537372463,2.176758888408394,1.5045315134039807,114700,6786278.0,208.0
224248,2022-03-17 14:30:17,2022-03-20 14:30:17,45.769217398759935,4.830605310935431,45.75470049047907,4.836722406108218,1.6825100127312187,253906,7024298.0,292.5
699591,2022-03-15 19:54:37,2022-03-18 19:54:37,40.423544367898806,-3.7034617155241616,40.41317674218282,-3.7092089624199027,1.2512919914606824,912205,8283472.0,546.0
373591,2022-03-24 19:05:03,2022-03-26 19:05:03,53.334321254603665,-6.276198141776216,53.34616822902935,-6.256722005377316,1.8458753903469927,728828,5056700.0,390.0
430171,2022-03-10 11:35:35,2022-03-11 11:35:35,45.77089280218069,4.841049346167552,45.766829696830236,4.83269933959233,0.7896767718764344,121859,4545318.0,208.0
791687,2022-03-09 05:31:33,2022-03-10 05:31:33,48.871722332981534,2.3547664687007615,48.847534493168446,2.342434990509177,2.8368256093192428,948949,7616944.0,84.5
416592,2022-03-25 20:32:17,2022-03-26 20:32:17,45.46428468968355,9.198862225485694,45.46299847834813,9.205253890342357,0.5185840430286068,72944,6154124.0,91.0
658034,2022-03-11 15:24:28,2022-03-14 15:24:28,38.73483869115685,-9.122873135662207,38.718054023384255,-9.154610535109168,3.3261342961263893,441117,9676741.0,682.5
314890,2022-03-11 20:02:16,2022-03-14 20:02:16,53.34587910679239,-6.248994809855207,53.34312842795158,-6.269943299149757,1.4238753545936802,737664,9478497.0,975.0
91055,2022-03-13 14:24:45,2022-03-16 14:24:45,53.35363087021913,-6.252715925972255,53.343771314681256,-6.252023271584304,1.0972961759691715,856174,8394664.0,780.0
767164,2022-03-03 21:50:01,2022-03-06 21:50:01,41.392260539021514,2.1764432682350137,41.399532039125255,2.1893318364121073,1.3452012253616354,194595,3249448.0,468.0
81803,2022-03-16 16:26:02,2022-03-17 16:26:02,45.45898756856039,9.187153656865249,45.449723847969565,9.183839519699687,1.062020271183056,374455,1828879.0,169.0
618486,2022-03-12 18:08:08,2022-03-15 18:08:08,45.47126118847655,9.201426882582307,45.4656783834418,9.180621935564464,1.7371042247397475,763648,3664545.0,273.0
801891,2022-03-01 02:39:48,2022-03-03 02:39:48,41.39725521486553,2.1665547741362987,41.385147504113334,2.1801397702755567,1.7597843146957848,977009,4523004.0,650.0
67612,2022-03-13 00:51:56,2022-03-15 00:51:56,41.39661983486473,2.1680414171018643,41.37431300576765,2.180649811674947,2.694229543485491,524260,8447106.0,208.0
446426,2022-03-01 14:19:30,2022-03-02 14:19:30,38.71279511453099,-9.143040786177316,38.72427990663743,-9.130457166677239,1.6800939040578242,280111,4545318.0,71.5
95259,2022-03-20 07:05:17,2022-03-23 07:05:17,45.76772812745556,4.831059698721399,45.75686587956032,4.830677509523222,1.2081906768629287,27251,4199104.0,253.5
683842,2022-03-05 08:31:23,2022-03-07 08:31:23,41.39140241711442,2.1827825736360005,41.392271854129184,2.1645689729794664,1.5224334041572742,737664,4669322.0,650.0
529687,2022-03-16 09:45:29,2022-03-19 09:45:29,43.6054201491345,1.4298844388142118,43.61097307525488,1.4453687851974648,1.391223410149284,128387,2335927.0,312.0
81398,2022-03-01 05:50:24,2022-03-03 05:50:24,48.86996599471098,2.36061407954705,48.869541227197935,2.3374919013368864,1.691839028841516,922400,3158507.0,117.0
162711,2022-03-14 12:54:07,2022-03-15 12:54:07,45.76805476413172,4.8389722541555615,45.77126289358127,4.830388373697475,0.7553395797504376,593240,6712934.0,325.0
963816,2022-03-29 10:35:32,2022-03-31 10:35:32,40.41217747089633,-3.712598340016804,40.40222111417721,-3.706013688002057,1.2395542297128221,997826,8818674.0,104.0
257102,2022-03-03 23:33:31,2022-03-06 23:33:31,41.383433292968064,2.167040052314299,41.37700667202374,2.16914999391808,0.7359717507648987,599322,2768621.0,780.0
680747,2022-03-02 12:55:18,2022-03-03 12:55:18,45.459370893523484,9.195513057032002,45.464956771100404,9.182172954289342,1.2116971859362904,795263,9478497.0,195.0
517055,2022-03-06 14:08:03,2022-03-09 14:08:03,41.381775922467234,2.170283200192511,41.3840562301574,2.1822315547718256,1.0285987952113673,912205,6979526.0,546.0
596845,2022-03-29 11:41:45,2022-03-31 11:41:45,41.38326320834202,2.1835310368631613,41.396759489947215,2.16457793402236,2.1799109705687814,316244,1591797.0,130.0
314172,2022-03-12 00:36:39,2022-03-13 00:36:39,43.61079123978875,1.431737707105733,43.60938831501225,1.441677135597372,0.815294135449033,454194,6115468.0,325.0
815117,2022-03-21 12:42:31,2022-03-24 12:42:31,45.76450429733401,4.826669212349625,45.76203895060278,4.824996693668395,0.3032857373495441,867533,5196739.0,214.5
360722,2022-03-14 12:50:14,2022-03-15 12:50:14,48.86252407447979,2.3452492338926216,48.85876368201334,2.361139908273776,1.2353859893097998,383637,9278193.0,97.5
412317,2022-03-01 03:49:19,2022-03-02 03:49:19,48.870656370638244,2.3377386099431097,48.86776772922681,2.3511186925969554,1.030006728524496,869436,6712934.0,227.5
182287,2022-03-09 19:45:14,2022-03-11 19:45:14,45.77946248574934,4.8354687902471305,45.777461554823155,4.852143885777328,1.3121740379034208,742676,8860430.0,130.0
726345,2022-03-13 06:26:19,2022-03-15 06:26:19,48.856410134502234,2.3634322843095483,48.860464569355756,2.338836547442378,1.8549827006786055,556560,3232570.0,416.0
937373,2022-03-24 23:11:48,2022-03-27 23:11:48,43.60403244360614,1.452474827479999,43.59783016898107,1.4406478952266981,1.1758334617930106,249071,8818674.0,507.0
909362,2022-03-01 10:01:10,2022-03-02 10:01:10,43.60508356513515,1.4511402806532083,43.610571595722355,1.4520256161089535,0.6143902265103974,291825,5923040.0,325.0
959002,2022-03-01 10:26:22,2022-03-02 10:26:22,38.71868545035593,-9.137628976468502,38.716727216639,-9.13274157275081,0.47666445591831463,268847,6832662.0,65.0
607658,2022-03-06 08:55:26,2022-03-07 08:55:26,43.606222692462076,1.4506216304777844,43.60975364919275,1.4438652946686081,0.670868439417165,495750,7828507.0,84.5
351013,2022-03-08 17:24:14,2022-03-11 17:24:14,43.61742632598189,1.4375273818978584,43.58848615551297,1.440116501919341,3.224746093956877,804740,1805073.0,702.0
547723,2022-03-28 22:36:41,2022-03-31 22:36:41,38.71518534435577,-9.130958765396912,38.72302125493451,-9.136589223329317,0.9988993798368772,162877,3600388.0,507.0
614096,2022-03-22 09:20:30,2022-03-24 09:20:30,40.42053112277166,-3.7055782422393855,40.420378716057805,-3.703583525053789,0.16970798313938473,162877,4096748.0,338.0
313173,2022-03-18 14:40:42,2022-03-21 14:40:42,53.365708202017885,-6.257362883944243,53.35980383191539,-6.25802796601808,0.6580175700065429,69976,2119398.0,214.5
38124,2022-03-27 03:39:04,2022-03-28 03:39:04,45.75535216023921,4.839481039285054,45.7694005304098,4.842762633201344,1.5827138395173694,99035,7110656.0,208.0
86286,2022-03-28 11:34:48,2022-03-29 11:34:48,40.41903271509748,-3.6875538154338394,40.413014568371906,-3.709707949260629,1.9913539993386176,27251,6568539.0,84.5
487878,2022-03-22 01:24:19,2022-03-24 01:24:19,43.60359358513681,1.436605272574913,43.5988611671698,1.4510533993762238,1.276874886661529,814109,1691208.0,390.0
888247,2022-03-02 14:46:40,2022-03-03 14:46:40,48.85904053877258,2.351346005989472,48.861146207453245,2.368207023896697,1.255495825659543,180383,6854822.0,169.0
424757,2022-03-27 02:10:21,2022-03-28 02:10:21,38.733027383211805,-9.14020587960144,38.738898447420645,-9.13259734743194,0.9282807965023728,465371,7742413.0,52.0
272005,2022-03-13 00:28:18,2022-03-15 00:28:18,43.61735393358143,1.4615909531578937,43.597045667517385,1.4430806281271502,2.705643513274883,765493,6158015.0,650.0
964507,2022-03-11 10:12:10,2022-03-14 10:12:10,45.45110550583613,9.187357250103805,45.473628602361956,9.185741890545104,2.5076206759009514,921686,3247663.0,682.5
668400,2022-03-01 06:43:26,2022-03-03 06:43:26,40.40721999411879,-3.6910034341907756,40.40111232667322,-3.7167736546582204,2.285311259685867,465371,4395633.0,104.0
243509,2022-03-03 10:50:49,2022-03-04 10:50:49,38.707191365737295,-9.1378238187094,38.70584718552383,-9.152450556084139,1.2779617310095872,997826,8623216.0,52.0
868177,2022-03-18 06:19:48,2022-03-20 06:19:48,48.86587747234585,2.346979047116742,48.84236877095149,2.3390838804791887,2.677109937630598,263619,9676741.0,390.0
721212,2022-03-11 20:53:53,2022-03-14 20:53:53,45.45770955450765,9.196283052558021,45.46227799020733,9.193240428497507,0.5606812192408853,109904,3600388.0,975.0
250899,2022-03-16 00:11:03,2022-03-18 00:11:03,45.77457205982152,4.847820628595752,45.75125793793237,4.831838864753661,2.873600682435443,792568,3771189.0,156.0
809189,2022-03-04 02:19:14,2022-03-06 02:19:14,43.596828745124235,1.4441992900889777,43.60002705610689,1.4529147652848422,0.7867882321297959,204395,4988158.0,156.0
800876,2022-03-15 21:05:00,2022-03-16 21:05:00,48.857666938589674,2.3596951932412344,48.85419476480346,2.343712941086512,1.231374119056747,758508,8860430.0,78.0
